filename,original_path,dataset,original_score,corrupted_score,corruption_type,corruption_description,penalty_applied
00327_atepp_original_12033.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,99.0,clean,original,0.0
00327_atepp_missing_passage_12034.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,56.14018728722695,missing_passage,missing_passage,-42.85981271277305
00327_atepp_timing_errors(2414)_12035.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,79.0,timing_errors,timing_errors(2414),-20.0
00327_atepp_missing_voice_12036.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,40.292566894938005,missing_voice,missing_voice,-58.707433105061995
00327_atepp_missing_voice_12037.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,45.33968827282063,missing_voice,missing_voice,-53.66031172717937
00327_atepp_timing_errors(389)_12038.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,79.0,timing_errors,timing_errors(389),-20.0
00327_atepp_wrong_notes(2235)_timing_errors(2507)_dynamic_erro_12039.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,39.0,mixed,"wrong_notes(2235),timing_errors(2507),dynamic_errors(1719)",-60.0
00327_atepp_missing_voice_12040.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,43.11929986463335,missing_voice,missing_voice,-55.88070013536665
00327_atepp_missing_voice_12041.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00327.mid",atepp,99,56.91954632368075,missing_voice,missing_voice,-42.08045367631925
00328_atepp_original_12042.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,99.0,clean,original,0.0
00328_atepp_dynamic_errors(3485)_12043.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(3485),-15.0
00328_atepp_missing_passage_12044.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,74.2187358409498,missing_passage,missing_passage,-24.781264159050195
00328_atepp_dynamic_errors(1414)_12045.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1414),-15.0
00328_atepp_wrong_notes(1506)_timing_errors(2604)_dynamic_erro_12046.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,39.0,mixed,"wrong_notes(1506),timing_errors(2604),dynamic_errors(409)",-60.0
00328_atepp_timing_errors(2972)_12047.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,79.0,timing_errors,timing_errors(2972),-20.0
00328_atepp_timing_errors(3446)_12048.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,79.0,timing_errors,timing_errors(3446),-20.0
00328_atepp_missing_passage_12049.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,50.99960761126187,missing_passage,missing_passage,-48.00039238873813
00328_atepp_missing_passage_12050.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00328.mid",atepp,99,67.00677745898562,missing_passage,missing_passage,-31.99322254101438
00329_atepp_original_12051.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,99.0,clean,original,0.0
00329_atepp_timing_errors(2986)_12052.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,79.0,timing_errors,timing_errors(2986),-20.0
00329_atepp_dynamic_errors(657)_12053.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(657),-15.0
00329_atepp_wrong_notes(545)_timing_errors(3312)_dynamic_error_12054.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,39.0,mixed,"wrong_notes(545),timing_errors(3312),dynamic_errors(2872)",-60.0
00329_atepp_dynamic_errors(2252)_12055.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2252),-15.0
00329_atepp_dynamic_errors(1919)_12056.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1919),-15.0
00329_atepp_timing_errors(1927)_12057.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,79.0,timing_errors,timing_errors(1927),-20.0
00329_atepp_wrong_notes(3095)_12058.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,74.0,wrong_notes,wrong_notes(3095),-25.0
00329_atepp_dynamic_errors(519)_12059.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00329.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(519),-15.0
00330_atepp_original_12060.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,99.0,clean,original,0.0
00330_atepp_missing_voice_12061.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,46.22847179309633,missing_voice,missing_voice,-52.77152820690367
00330_atepp_missing_voice_12062.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,54.335075794751496,missing_voice,missing_voice,-44.664924205248504
00330_atepp_timing_errors(1946)_12063.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,79.0,timing_errors,timing_errors(1946),-20.0
00330_atepp_missing_passage_12064.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,74.99468010941548,missing_passage,missing_passage,-24.005319890584516
00330_atepp_wrong_notes(2324)_12065.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,74.0,wrong_notes,wrong_notes(2324),-25.0
00330_atepp_missing_passage_12066.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,54.15801630925849,missing_passage,missing_passage,-44.84198369074151
00330_atepp_timing_errors(2421)_12067.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,79.0,timing_errors,timing_errors(2421),-20.0
00330_atepp_missing_passage_12068.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00330.mid",atepp,99,61.86082409817247,missing_passage,missing_passage,-37.13917590182753
00331_atepp_original_12069.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,99.0,clean,original,0.0
00331_atepp_wrong_notes(1536)_timing_errors(1360)_dynamic_erro_12070.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,39.0,mixed,"wrong_notes(1536),timing_errors(1360),dynamic_errors(3363)",-60.0
00331_atepp_missing_voice_12071.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,66.04826568793142,missing_voice,missing_voice,-32.95173431206858
00331_atepp_wrong_notes(1096)_12072.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,74.0,wrong_notes,wrong_notes(1096),-25.0
00331_atepp_wrong_notes(2812)_12073.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,74.0,wrong_notes,wrong_notes(2812),-25.0
00331_atepp_wrong_notes(1575)_12074.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,74.0,wrong_notes,wrong_notes(1575),-25.0
00331_atepp_wrong_notes(1242)_12075.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,74.0,wrong_notes,wrong_notes(1242),-25.0
00331_atepp_missing_passage_12076.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,72.45939705464727,missing_passage,missing_passage,-26.540602945352738
00331_atepp_wrong_notes(1754)_timing_errors(1372)_dynamic_erro_12077.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00331.mid",atepp,99,39.0,mixed,"wrong_notes(1754),timing_errors(1372),dynamic_errors(779)",-60.0
00332_atepp_original_12078.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,99.0,clean,original,0.0
00332_atepp_timing_errors(3383)_12079.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,79.0,timing_errors,timing_errors(3383),-20.0
00332_atepp_timing_errors(1707)_12080.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,79.0,timing_errors,timing_errors(1707),-20.0
00332_atepp_missing_passage_12081.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,67.81997619678451,missing_passage,missing_passage,-31.180023803215494
00332_atepp_wrong_notes(2464)_12082.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,74.0,wrong_notes,wrong_notes(2464),-25.0
00332_atepp_wrong_notes(449)_12083.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,74.0,wrong_notes,wrong_notes(449),-25.0
00332_atepp_timing_errors(962)_12084.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,79.0,timing_errors,timing_errors(962),-20.0
00332_atepp_missing_voice_12085.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,39.6080897189918,missing_voice,missing_voice,-59.3919102810082
00332_atepp_missing_voice_12086.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00332.mid",atepp,99,56.067881132483535,missing_voice,missing_voice,-42.932118867516465
00333_atepp_original_12087.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,99.0,clean,original,0.0
00333_atepp_wrong_notes(642)_12088.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,74.0,wrong_notes,wrong_notes(642),-25.0
00333_atepp_missing_passage_12089.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,55.20018514983097,missing_passage,missing_passage,-43.79981485016903
00333_atepp_missing_voice_12090.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,41.650408764402414,missing_voice,missing_voice,-57.349591235597586
00333_atepp_missing_voice_12091.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,54.68344678056694,missing_voice,missing_voice,-44.31655321943306
00333_atepp_missing_passage_12092.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,49.743862341757726,missing_passage,missing_passage,-49.256137658242274
00333_atepp_missing_voice_12093.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,59.42623858394905,missing_voice,missing_voice,-39.57376141605095
00333_atepp_missing_passage_12094.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,75.86904979006856,missing_passage,missing_passage,-23.130950209931438
00333_atepp_missing_passage_12095.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/3_Etudes_de_concert,_S._144/No._2_in_F_Minor/00333.mid",atepp,99,74.56377692151972,missing_passage,missing_passage,-24.436223078480285
00347_atepp_original_12096.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,99.0,clean,original,0.0
00347_atepp_timing_errors(2485)_12097.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,79.0,timing_errors,timing_errors(2485),-20.0
00347_atepp_dynamic_errors(2715)_12098.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2715),-15.0
00347_atepp_dynamic_errors(1298)_12099.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1298),-15.0
00347_atepp_missing_voice_12100.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,59.87837445887929,missing_voice,missing_voice,-39.12162554112071
00347_atepp_missing_voice_12101.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,57.743022332026726,missing_voice,missing_voice,-41.256977667973274
00347_atepp_dynamic_errors(2744)_12102.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2744),-15.0
00347_atepp_missing_passage_12103.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,60.61659558025046,missing_passage,missing_passage,-38.38340441974954
00347_atepp_timing_errors(3233)_12104.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00347.mid",atepp,99,79.0,timing_errors,timing_errors(3233),-20.0
00348_atepp_original_12105.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,99.0,clean,original,0.0
00348_atepp_missing_passage_12106.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,75.03718127697034,missing_passage,missing_passage,-23.96281872302966
00348_atepp_missing_passage_12107.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,67.54203658589509,missing_passage,missing_passage,-31.457963414104913
00348_atepp_missing_voice_12108.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,58.6064421451707,missing_voice,missing_voice,-40.3935578548293
00348_atepp_wrong_notes(2255)_timing_errors(2000)_dynamic_erro_12109.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,39.0,mixed,"wrong_notes(2255),timing_errors(2000),dynamic_errors(714)",-60.0
00348_atepp_timing_errors(2145)_12110.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,79.0,timing_errors,timing_errors(2145),-20.0
00348_atepp_dynamic_errors(395)_12111.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(395),-15.0
00348_atepp_timing_errors(2708)_12112.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,79.0,timing_errors,timing_errors(2708),-20.0
00348_atepp_missing_voice_12113.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Années_de_pèlerinage,_2nd_Year,_S._162_""Italy_Supplement""/No._1._Gondoliera_(Gondolier's_Song)/00348.mid",atepp,99,52.515072277867596,missing_voice,missing_voice,-46.484927722132404
10456_atepp_original_12114.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,99.0,clean,original,0.0
10456_atepp_timing_errors(9920)_12115.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,79.0,timing_errors,timing_errors(9920),-20.0
10456_atepp_dynamic_errors(7860)_12116.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(7860),-15.0
10456_atepp_missing_passage_12117.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,72.92391390879348,missing_passage,missing_passage,-26.076086091206527
10456_atepp_missing_passage_12118.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,55.8813242005635,missing_passage,missing_passage,-43.1186757994365
10456_atepp_wrong_notes(2406)_timing_errors(4622)_dynamic_erro_12119.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,39.0,mixed,"wrong_notes(2406),timing_errors(4622),dynamic_errors(2413)",-60.0
10456_atepp_dynamic_errors(4749)_12120.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(4749),-15.0
10456_atepp_wrong_notes(4104)_12121.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,74.0,wrong_notes,wrong_notes(4104),-25.0
10456_atepp_missing_voice_12122.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10456.mid",atepp,99,44.04533900041643,missing_voice,missing_voice,-54.95466099958357
10457_atepp_original_12123.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,99.0,clean,original,0.0
10457_atepp_missing_voice_12124.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,39.071078409604695,missing_voice,missing_voice,-59.928921590395305
10457_atepp_wrong_notes(4823)_12125.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,74.0,wrong_notes,wrong_notes(4823),-25.0
10457_atepp_missing_voice_12126.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,49.518349689852315,missing_voice,missing_voice,-49.481650310147685
10457_atepp_wrong_notes(4544)_12127.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,74.0,wrong_notes,wrong_notes(4544),-25.0
10457_atepp_missing_passage_12128.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,56.41573894261977,missing_passage,missing_passage,-42.58426105738023
10457_atepp_missing_passage_12129.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,71.64453230292779,missing_passage,missing_passage,-27.355467697072218
10457_atepp_dynamic_errors(2306)_12130.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(2306),-15.0
10457_atepp_wrong_notes(3541)_12131.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10457.mid",atepp,99,74.0,wrong_notes,wrong_notes(3541),-25.0
10458_atepp_original_12132.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10458.mid",atepp,99,99.0,clean,original,0.0
10458_atepp_dynamic_errors(4266)_12133.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10458.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(4266),-15.0
10458_atepp_wrong_notes(4224)_12134.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10458.mid",atepp,99,74.0,wrong_notes,wrong_notes(4224),-25.0
10458_atepp_missing_voice_12135.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10458.mid",atepp,99,57.667612399246195,missing_voice,missing_voice,-41.332387600753805
10458_atepp_dynamic_errors(1426)_12136.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10458.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(1426),-15.0
10458_atepp_dynamic_errors(6864)_12137.mid,"/data/scratch/acw630/ATEPP-1.1/Franz_Liszt/Mephisto_Waltz_No._1,_S.514/10458.mid",atepp,99,84.0,dynamic_errors,dynamic_errors(6864),-15.0
